Date,AAPL,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,CAT,COST,CRM,CSCO,CVX,DIS,GE,GOOG,HD,HON,IBM,INTC,JPM,KO,LIN,LLY,LOW,MA,MCD,MDT,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,QCOM,SBUX,T,TMO,TSLA,TXN,UNH,V,VZ,WMT,XOM
2015-01-16,23.57744598388672,36.602012634277344,74.66596221923828,71.7300033569336,118.17404174804688,14.536999702453613,7.889077663421631,12.408374786376953,44.946937561035156,64.2059555053711,113.07537841796875,56.23703384399414,20.105989456176758,67.84371185302734,87.62652587890625,96.93255615234375,25.21501350402832,81.92041778564453,75.74726867675781,96.95645141601562,27.965511322021484,42.2220573425293,30.719192504882812,102.09242248535156,58.317378997802734,56.498538970947266,78.70915222167969,70.53900909423828,56.6512565612793,74.82733917236328,43.9549560546875,39.62651443481445,20.782743453979492,48.191429138183594,41.235694885253906,0.47901928424835205,72.0904312133789,20.64026641845703,68.04558563232422,53.02919387817383,33.005611419677734,12.100602149963379,121.50946807861328,12.871333122253418,40.3984489440918,90.46031951904297,59.32949447631836,28.401559829711914,23.614063262939453,58.414005279541016
2015-01-20,24.184736251831055,36.379886627197266,74.43920135498047,71.48999786376953,117.55491638183594,14.472000122070312,7.968864440917969,12.311558723449707,45.047908782958984,64.29015350341797,112.80023193359375,56.88241195678711,20.3892765045166,68.7149887084961,87.2214584350586,98.00092315673828,25.15645408630371,81.23590850830078,76.3333969116211,96.83924102783203,27.68931007385254,42.055965423583984,31.174238204956055,103.2329330444336,59.43125534057617,55.27699661254883,79.14119720458984,70.00699615478516,56.215240478515625,75.88236236572266,43.66206359863281,39.75505065917969,20.919095993041992,49.82857131958008,41.5106315612793,0.48045921325683594,72.25344848632812,20.829051971435547,68.00086212158203,53.91437911987305,33.25537872314453,12.154303550720215,121.46101379394531,12.795332908630371,40.79266357421875,90.3320541381836,59.76930618286133,28.514009475708008,23.5922908782959,58.3947639465332
2015-01-21,24.369369506835938,36.248252868652344,74.20399475097656,71.54000091552734,117.39082336425781,14.862500190734863,8.007619857788086,12.432579040527344,44.68723678588867,65.36205291748047,112.60599517822266,57.29942321777344,20.222211837768555,69.80570983886719,86.6966781616211,98.7816390991211,25.709308624267578,81.45620727539062,76.5416030883789,93.840576171875,27.988523483276367,42.19185256958008,31.31870460510254,103.86103820800781,59.6044921875,55.94178771972656,78.63399505615234,69.65235137939453,56.88483428955078,76.38002014160156,43.34825897216797,39.352272033691406,21.10345458984375,58.468570709228516,41.46630096435547,0.4871790409088135,72.17195892333984,20.539579391479492,68.13904571533203,53.25233459472656,33.284027099609375,12.172203063964844,121.577392578125,13.104666709899902,41.14894104003906,93.4964828491211,59.871700286865234,28.555435180664062,23.578678131103516,58.89479446411133
2015-01-22,25.00335121154785,36.602012634277344,75.1783676147461,73.4800033569336,119.0243911743164,15.515999794006348,7.9939422607421875,12.98119068145752,44.788238525390625,66.47224426269531,114.32981872558594,57.587364196777344,20.701616287231445,70.29618835449219,87.59890747070312,99.76783752441406,26.520727157592773,83.45463562011719,76.64955139160156,95.8767318725586,28.31842803955078,43.4752082824707,31.6220703125,105.34036254882812,59.78604507446289,57.79487609863281,79.25390625,70.07640075683594,58.76906204223633,77.28575134277344,43.648128509521484,40.389225006103516,21.038164138793945,61.20571517944336,42.503944396972656,0.4955785572528839,73.28340148925781,20.64655113220215,68.80743408203125,53.49038314819336,33.87772750854492,12.097023010253906,123.16789245605469,13.441332817077637,41.67204284667969,97.37076568603516,59.946163177490234,28.289112091064453,24.030437469482422,59.53587341308594
2015-01-23,25.13237190246582,36.083717346191406,74.94317626953125,74.05999755859375,119.203369140625,15.619500160217285,8.129201889038086,12.690750122070312,44.7738037109375,65.54581451416016,114.96107482910156,58.20294952392578,20.490970611572266,68.96025085449219,87.20303344726562,100.5896224975586,26.796659469604492,82.9039077758789,79.0479965209961,96.17289733886719,27.965511322021484,42.78824996948242,31.2825870513916,104.41476440429688,59.51374435424805,57.92782974243164,79.26329803466797,69.05097198486328,59.913597106933594,77.46490478515625,43.578392028808594,40.432064056396484,21.024717330932617,62.494285583496094,42.641422271728516,0.4970185160636902,73.00923156738281,20.420015335083008,67.65087890625,53.69122314453125,36.121498107910156,11.946656227111816,121.10218048095703,13.419333457946777,41.740257263183594,95.78856658935547,60.10675048828125,27.904422760009766,24.08759307861328,58.26656723022461
2015-01-26,25.159069061279297,36.322296142578125,74.82556915283203,72.73999786376953,119.14371490478516,15.482999801635742,8.11020278930664,12.787566184997559,45.05512237548828,65.86738586425781,115.65706634521484,59.35469436645508,20.316635131835938,70.27037048339844,87.43319702148438,101.04161834716797,26.56142234802246,83.68282318115234,78.57756805419922,96.47518920898438,27.4744815826416,42.85617446899414,31.05868148803711,102.91060638427734,59.497257232666016,58.53445053100586,78.52127075195312,69.90677642822266,58.85471725463867,77.13645935058594,43.80851745605469,40.286376953125,21.076570510864258,63.79428482055664,42.72566604614258,0.49485859274864197,73.1278305053711,20.64026641845703,67.27536010742188,54.011085510253906,36.0805549621582,11.878640174865723,121.84893798828125,13.770000457763672,41.73268508911133,95.45501708984375,59.69717025756836,27.79197883605957,24.120248794555664,58.82430648803711
2015-01-27,24.278167724609375,35.93561935424805,72.37283325195312,71.45999908447266,118.5171127319336,15.337499618530273,7.962785243988037,12.61007308959961,44.71610641479492,61.13576889038086,114.10321044921875,57.37885284423828,19.53942108154297,69.87024688720703,86.51256561279297,100.17869567871094,25.73859214782715,82.73867797851562,77.81404876708984,94.8154525756836,26.231571197509766,42.42588424682617,30.618064880371094,101.81965637207031,59.1837272644043,58.044166564941406,76.8024673461914,69.05867767333984,58.5977783203125,75.42452239990234,43.627193450927734,36.55853271484375,21.358871459960938,64.88143157958984,41.905303955078125,0.4710996448993683,71.66807556152344,20.514408111572266,64.95475769042969,53.38623809814453,36.170631408691406,11.746175765991211,121.11186981201172,13.732000350952148,41.5659065246582,94.08657836914062,58.407958984375,27.43096923828125,23.820890426635742,58.305015563964844
2015-01-28,25.650678634643555,35.71348571777344,70.8608627319336,70.25,115.3470458984375,15.195500373840332,7.978744029998779,12.263154029846191,44.24001693725586,61.25827407836914,112.99446105957031,55.9490966796875,19.47404670715332,66.9337158203125,85.31571960449219,97.95984649658203,25.310298919677734,82.40821838378906,76.981201171875,93.50737762451172,25.9169979095459,41.33125305175781,30.278587341308594,101.34859466552734,58.55665969848633,57.5206413269043,75.83504486083984,68.4495849609375,57.15735626220703,75.88236236572266,42.85313415527344,35.29877471923828,21.109214782714844,63.20857238769531,41.37759017944336,0.46341994404792786,70.92707824707031,20.105379104614258,63.94841766357422,52.8060302734375,35.8553581237793,11.699634552001953,120.5881576538086,13.291333198547363,41.146358489990234,92.76094818115234,57.330509185791016,27.253433227539062,23.627676010131836,56.3818244934082
2015-01-29,26.44927406311035,37.2354850769043,71.93605041503906,71.63999938964844,116.63746643066406,15.58899974822998,8.09500503540039,12.448712348937988,44.10295104980469,61.25062561035156,113.81999206542969,57.686649322509766,19.771854400634766,66.47547149658203,85.82207489013672,98.94599151611328,25.343053817749023,84.67417907714844,77.2510986328125,95.93223571777344,26.246915817260742,42.025787353515625,30.408611297607422,100.37335968017578,59.497257232666016,58.11065673828125,76.4361572265625,71.911376953125,56.845924377441406,77.63410949707031,43.29944610595703,36.00150680541992,21.443370819091797,63.400001525878906,42.069374084472656,0.47469937801361084,71.15679931640625,20.029865264892578,64.33893585205078,47.37592315673828,36.46134567260742,11.799875259399414,124.09893798828125,13.680000305175781,41.70320510864258,93.55633544921875,57.712154388427734,27.288928985595703,23.87259864807129,56.144657135009766
2015-01-30,26.062213897705078,36.82414627075195,70.58365631103516,70.12999725341797,113.57178497314453,17.726499557495117,7.817648410797119,12.222814559936523,43.475379943847656,61.2276496887207,115.7218017578125,56.04838562011719,19.154443740844727,66.17214965820312,83.74142456054688,98.16525268554688,26.527177810668945,82.1564712524414,75.39252471923828,94.59327697753906,25.34925651550293,41.05194854736328,29.736879348754883,99.66261291503906,59.4064826965332,56.30743408203125,77.04666137695312,71.2714614868164,55.59235763549805,75.55392456054688,42.037200927734375,34.621768951416016,20.978626251220703,63.11428451538086,40.90756607055664,0.4607801139354706,69.48957824707031,19.664886474609375,63.30256271362305,46.46098709106445,35.8389778137207,11.785554885864258,121.43191528320312,13.573332786560059,40.772560119628906,90.87083435058594,59.32017135620117,27.052207946777344,23.12692642211914,56.04205322265625
2015-02-02,26.389209747314453,37.2108039855957,72.09564208984375,71.11000061035156,113.75077819824219,18.223499298095703,7.782693386077881,12.472917556762695,43.446529388427734,61.893733978271484,118.15779113769531,56.87248611450195,19.488574981689453,68.45037841796875,84.63445281982422,99.48017120361328,26.227426528930664,82.16432189941406,76.94261932373047,95.42628479003906,25.8172607421875,41.874794006347656,30.040231704711914,101.00973510742188,59.15074157714844,56.84756088256836,77.93894958496094,71.32543182373047,56.6512565612793,74.63822937011719,42.455631256103516,35.37591552734375,21.13802146911621,63.0099983215332,40.76121520996094,0.470859557390213,70.63810729980469,19.91660499572754,63.92587661743164,48.744598388671875,36.0273323059082,12.01468276977539,122.09138488769531,14.062666893005371,40.803077697753906,91.76032257080078,59.42024230957031,27.803821563720703,23.325586318969727,57.42676544189453
2015-02-03,26.393657684326172,37.70443344116211,73.85121154785156,71.91999816894531,113.54943084716797,18.177499771118164,7.84196662902832,12.81983757019043,43.179630279541016,64.25187683105469,124.4299087524414,58.193023681640625,19.699222564697266,70.68989562988281,86.63223266601562,100.54852294921875,26.26514434814453,84.37519073486328,78.09942626953125,97.77710723876953,25.85563087463379,42.81842803955078,30.06912612915039,102.05107879638672,58.490657806396484,57.86136245727539,78.71854400634766,72.41254425048828,58.23181915283203,75.04631042480469,42.55325698852539,35.65015411376953,21.170671463012695,65.27428436279297,41.395347595214844,0.48261913657188416,71.28274536132812,20.149431228637695,64.5491943359375,49.80832290649414,36.36430740356445,12.293923377990723,123.4879379272461,14.557332992553711,41.52775192260742,92.20503234863281,60.45582580566406,28.306867599487305,23.456218719482422,59.13841247558594
2015-02-04,26.59609603881836,37.16145324707031,73.364013671875,72.27999877929688,112.96761322021484,18.237499237060547,7.963546276092529,12.73915958404541,42.73240280151367,62.74358367919922,126.18607330322266,58.5703125,19.386878967285156,69.92832946777344,93.24243927001953,99.27473449707031,25.943553924560547,85.2957534790039,77.69843292236328,96.84541320800781,25.963815689086914,42.561771392822266,30.105236053466797,101.41471099853516,57.937828063964844,58.72555160522461,79.0660400390625,72.51278686523438,57.717933654785156,75.27523803710938,41.179443359375,35.85581588745117,21.01703643798828,64.10143280029297,41.03615951538086,0.48381900787353516,71.57914733886719,20.35892677307129,64.4290542602539,49.80832290649414,36.45059585571289,12.318987846374512,122.53751373291016,14.569999694824219,41.66506576538086,92.29914093017578,61.642635345458984,28.289112091064453,23.581403732299805,58.6319694519043
2015-02-05,26.785921096801758,37.55635070800781,74.31320190429688,73.0999984741211,114.39228820800781,18.694499969482422,8.069930076599121,12.884377479553223,43.446529388427734,63.98392105102539,124.65593719482422,58.83839797973633,19.800912857055664,70.54791259765625,94.49449920654297,100.67179107666016,26.18276023864746,85.75205993652344,78.92459869384766,97.43153381347656,26.226533889770508,42.85617446899414,30.184694290161133,102.98497772216797,58.91967010498047,59.3903694152832,80.60641479492188,72.73636627197266,58.644493103027344,75.25532531738281,41.263118743896484,36.378578186035156,21.068883895874023,64.12999725341797,41.390907287597656,0.4917387366294861,71.5865707397461,20.942960739135742,65.11245727539062,50.54471969604492,36.836891174316406,12.365525245666504,123.2066879272461,14.732666969299316,42.191402435302734,93.06886291503906,63.25068283081055,28.324617385864258,23.752857208251953,59.20893478393555
2015-02-06,26.560367584228516,37.432952880859375,74.04441833496094,72.54000091552734,112.93028259277344,18.714000701904297,7.958986759185791,13.303903579711914,43.04257583618164,63.708282470703125,124.32987213134766,58.74903106689453,19.7863826751709,70.74153900146484,93.92369842529297,100.75398254394531,26.352489471435547,85.79141235351562,78.46958923339844,97.37561798095703,25.731992721557617,43.70167922973633,29.939119338989258,103.51390838623047,58.05331802368164,59.7476921081543,79.0472640991211,72.4665298461914,57.982669830322266,74.12067413330078,40.998146057128906,36.34429931640625,20.31800079345703,63.47999954223633,40.70356369018555,0.48957887291908264,71.66063690185547,21.057231903076172,64.29386901855469,49.354576110839844,36.573883056640625,12.483668327331543,121.0342788696289,14.490667343139648,41.46673583984375,92.02544403076172,62.23141098022461,29.19460678100586,23.76646614074707,59.09911346435547
2015-02-09,26.736787796020508,36.62670135498047,73.38081359863281,72.33000183105469,111.89349365234375,18.527999877929688,7.769015312194824,13.190958976745605,42.451072692871094,64.82610321044922,123.35995483398438,57.567501068115234,19.699222564697266,71.270751953125,93.65673065185547,101.2470474243164,26.19516944885254,85.24066162109375,78.34622955322266,96.77294921875,25.44607925415039,43.648834228515625,29.78021240234375,103.34036254882812,57.434532165527344,58.958251953125,79.45114135742188,71.48735046386719,57.320865631103516,74.09081268310547,40.677337646484375,36.30144500732422,20.072189331054688,63.29571533203125,40.428627014160156,0.4890988767147064,71.1123275756836,20.993755340576172,63.87331771850586,49.919891357421875,36.49991989135742,12.401326179504395,119.67652130126953,14.498666763305664,41.39807891845703,91.07611846923828,61.77527618408203,29.05256462097168,23.380016326904297,59.13789749145508
2015-02-10,27.250444412231445,36.95577621459961,73.51519012451172,72.76000213623047,114.405517578125,18.649999618530273,8.133761405944824,13.24743366241455,43.15798568725586,64.236572265625,123.92855072021484,58.371742248535156,19.967975616455078,71.10941314697266,93.8316421508789,101.57579040527344,26.64727783203125,87.0738525390625,79.00173950195312,98.51889038085938,26.041086196899414,44.1319694519043,30.62530517578125,103.2329330444336,58.16884994506836,59.63136291503906,79.1130142211914,72.48966217041016,58.29412841796875,74.83729553222656,41.039974212646484,36.50711441040039,20.70785140991211,64.8499984741211,41.1292839050293,0.5027782917022705,72.60912322998047,21.679367065429688,64.12866973876953,52.26301956176758,37.469749450683594,12.476511001586914,121.25735473632812,14.419333457946777,42.5804443359375,93.1971206665039,61.563499450683594,29.30112648010254,23.755577087402344,58.78264617919922
2015-02-11,27.88916015625,36.96400833129883,73.88479614257812,73.01000213623047,114.81041717529297,18.756999969482422,8.202149391174316,13.199023246765137,42.78289031982422,63.8614387512207,123.58912658691406,58.38166809082031,19.56121253967285,70.98033142089844,93.78561401367188,101.78121185302734,26.59914207458496,86.79064178466797,78.9940185546875,98.29522705078125,25.925174713134766,44.064048767089844,30.603612899780273,102.77013397216797,58.127323150634766,59.357120513916016,79.32904815673828,72.63614654541016,57.92038345336914,76.15110778808594,40.96327209472656,36.31858444213867,20.175893783569336,64.98428344726562,40.490718841552734,0.4994184374809265,74.39490509033203,21.742849349975586,64.3164291381836,52.22581100463867,37.30946350097656,12.311826705932617,121.6355972290039,14.186667442321777,42.7177619934082,93.94976806640625,62.01111602783203,29.478679656982422,23.497037887573242,58.517818450927734
2015-02-12,28.24201774597168,37.20258712768555,74.83397674560547,74.58999633789062,114.8629150390625,18.85849952697754,8.335887908935547,13.449129104614258,42.90550994873047,63.95331954956055,123.840576171875,60.824161529541016,21.39893341064453,72.25120544433594,95.35990905761719,102.27433013916016,26.944551467895508,88.2461929321289,79.8192138671875,98.49405670166016,26.37335968017578,44.96991729736328,30.459171295166016,103.60482025146484,58.6092643737793,59.988677978515625,82.20313262939453,73.31461334228516,58.34082794189453,75.8724136352539,41.06089401245117,36.92703628540039,20.22966766357422,65.24714660644531,40.796695709228516,0.5351767539978027,74.29857635498047,22.13644027709961,64.60929107666016,52.359737396240234,37.73686218261719,12.390589714050293,123.00303649902344,13.525333404541016,43.81620788574219,93.94119262695312,63.15815734863281,29.307044982910156,23.37457275390625,59.661067962646484
2015-02-13,28.38047981262207,37.918338775634766,75.42195892333984,76.51000213623047,115.08788299560547,19.09149932861328,8.370081901550293,13.400723457336426,43.30948257446289,65.17829895019531,123.28738403320312,62.40285110473633,21.37713623046875,73.50252532958984,95.90308380126953,103.34269714355469,27.24629020690918,88.03376770019531,80.49784851074219,99.66214752197266,26.55109214782715,45.04541778564453,30.329158782958984,104.86929321289062,58.63420867919922,59.87232208251953,81.84622192382812,73.74636840820312,58.5977783203125,75.38471221923828,41.012081146240234,37.59547424316406,19.899351119995117,66.5857162475586,40.814430236816406,0.5354170799255371,73.45384216308594,21.990428924560547,64.51164245605469,52.724212646484375,37.634124755859375,12.408486366271973,123.75951385498047,13.584667205810547,44.22050476074219,93.59909057617188,62.85973358154297,29.182769775390625,23.352798461914062,60.30692672729492
2015-02-17,28.547983169555664,38.18160629272461,75.01039123535156,77.12999725341797,115.65777587890625,18.771499633789062,8.424795150756836,13.416853904724121,43.35276412963867,65.36971282958984,123.64777374267578,61.6284065246582,21.289974212646484,73.25487518310547,95.8570556640625,103.42487335205078,26.94008445739746,88.12031555175781,80.20481872558594,100.0101318359375,26.8447265625,45.37002944946289,30.199148178100586,105.33209991455078,59.465171813964844,60.221343994140625,82.20313262939453,72.74407196044922,60.785640716552734,75.24536895751953,40.998146057128906,37.61274719238281,19.860950469970703,67.13714599609375,40.734622955322266,0.5370969176292419,72.88330078125,21.95233726501465,64.20375061035156,52.66471862792969,37.819034576416016,12.42638874053955,124.16680908203125,13.623332977294922,44.39595031738281,93.87278747558594,63.1488151550293,29.10584259033203,23.39362144470215,60.100257873535156
2015-02-18,28.746742248535156,38.18160629272461,75.11956787109375,77.7300033569336,116.81253814697266,18.668500900268555,8.358683586120605,13.150615692138672,43.28783416748047,64.92564392089844,123.3963851928711,62.55178451538086,21.420724868774414,71.97748565673828,95.61769104003906,103.75357818603516,26.784252166748047,88.11244201660156,80.68292999267578,100.77429962158203,26.481538772583008,44.818939208984375,30.141361236572266,105.48087310791016,59.008148193359375,60.262882232666016,82.40039825439453,72.9214096069336,61.120452880859375,76.35016632080078,41.00510787963867,37.569583892822266,20.45051383972168,67.86571502685547,41.51506805419922,0.5308570861816406,73.6020278930664,21.88886070251465,64.78201293945312,52.47129821777344,38.21766662597656,12.34762954711914,124.1377182006836,13.630666732788086,44.1976203918457,93.88133239746094,62.740840911865234,28.96379280090332,23.483430862426758,58.78264617919922
2015-02-19,28.686447143554688,38.34614181518555,75.82514953613281,77.7300033569336,117.0149917602539,18.950000762939453,8.427074432373047,13.07800579071045,42.956016540527344,63.777217864990234,122.92698669433594,62.36314010620117,21.289974212646484,70.6153564453125,95.64530944824219,103.71211242675781,26.941574096679688,87.28631591796875,80.74466705322266,101.83061218261719,26.435176849365234,44.71324920654297,30.41583824157715,106.49742126464844,59.09954833984375,60.07176971435547,83.78108215332031,72.62071228027344,60.83235549926758,79.04744720458984,40.65641784667969,37.5436897277832,20.246944427490234,67.80000305175781,41.550540924072266,0.5322968363761902,73.15003967285156,21.84442901611328,63.993499755859375,52.79859161376953,38.28751754760742,12.204421043395996,123.93405151367188,14.11400032043457,44.27389144897461,94.10371398925781,62.73616409301758,28.946035385131836,22.729591369628906,57.76857376098633
